"X1","X2","X3","X4","n","p","s","amplitude","rho","i","ntrials"
"0.007","0","0","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.008","0","0","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.009","0","0","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.01","0","0","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.02","0.552","0","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.03","0.648","0","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.04","0.656","0","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.05","0.688","0.0337078651685393","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.06","0.704","0.032967032967033","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.07","0.712","0.0326086956521739","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.08","0.76","0.0404040404040404","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.09","0.768","0.04","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.1","0.768","0.0495049504950495","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.11","0.768","0.0495049504950495","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.12","0.768","0.0495049504950495","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.13","0.768","0.0679611650485437","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.14","0.768","0.0769230769230769","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.15","0.768","0.111111111111111","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.16","0.776","0.110091743119266","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.17","0.776","0.110091743119266","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.18","0.776","0.133928571428571","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.19","0.8","0.145299145299145","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.2","0.808","0.158333333333333","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.21","0.832","0.161290322580645","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.22","0.848","0.203007518796992","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.23","0.864","0.211678832116788","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.24","0.872","0.210144927536232","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.25","0.88","0.20863309352518","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.26","0.88","0.219858156028369","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.27","0.88","0.225352112676056","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.28","0.88","0.230769230769231","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.29","0.896","0.238095238095238","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.3","0.896","0.243243243243243","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.31","0.896","0.291139240506329","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.32","0.912","0.321428571428571","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.33","0.928","0.35195530726257","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.34","0.928","0.355555555555556","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.35","0.928","0.362637362637363","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.36","0.928","0.389473684210526","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.37","0.928","0.392670157068063","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.38","0.928","0.395833333333333","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.39","0.928","0.398963730569948","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.4","0.928","0.405128205128205","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.41","0.936","0.423645320197044","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.42","0.944","0.42156862745098","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.43","0.944","0.42156862745098","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.44","0.944","0.427184466019417","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.45","0.944","0.429951690821256","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.46","0.944","0.432692307692308","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.47","0.944","0.432692307692308","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.48","0.944","0.435406698564593","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.49","0.944","0.438095238095238","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.5","0.944","0.448598130841121","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.51","0.944","0.448598130841121","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.52","0.944","0.463636363636364","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.53","0.952","0.5","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.54","0.952","0.516260162601626","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.55","0.952","0.533333333333333","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.56","0.952","0.53515625","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.57","0.952","0.536964980544747","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.58","0.952","0.536964980544747","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.59","0.968","0.539923954372624","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.6","0.968","0.541666666666667","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.61","0.968","0.541666666666667","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.62","0.968","0.546816479400749","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.63","0.976","0.568904593639576","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.64","0.976","0.603896103896104","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.65","0.976","0.606451612903226","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.66","0.984","0.619195046439629","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.67","0.984","0.626139817629179","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.68","0.992","0.673684210526316","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.69","0.992","0.682051282051282","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.7","0.992","0.71753986332574","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.71","0.992","0.726872246696035","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.72","0.992","0.750503018108652","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.73","0.992","0.753479125248509","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.74","0.992","0.754940711462451","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.75","0.992","0.75875486381323","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.76","0.992","0.761996161228407","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.77","0.992","0.762452107279693","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.78","0.992","0.774545454545455","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.79","0.992","0.787671232876712","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.8","1","0.796747967479675","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.81","1","0.8046875","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.82","1","0.812312312312312","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.83","1","0.817251461988304","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.84","1","0.817251461988304","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.85","1","0.817251461988304","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.86","1","0.817251461988304","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.87","1","0.817251461988304","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.88","1","0.817251461988304","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.89","1","0.817251461988304","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.9","1","0.817251461988304","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.91","1","0.817251461988304","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.92","1","0.817251461988304","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.93","1","0.817251461988304","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.94","1","0.817251461988304","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.95","1","0.817251461988304","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.96","1","0.817251461988304","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.97","1","0.817251461988304","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.98","1","0.817251461988304","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.99","1","0.817251461988304","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"1","1","0.817251461988304","Knockoff (alt 1)",5000,1250,0.1,5,0,3,5
"0.001","0","0","AdaPT",5000,1250,0.1,5,0,3,5
"0.002","0","0","AdaPT",5000,1250,0.1,5,0,3,5
"0.003","0","0","AdaPT",5000,1250,0.1,5,0,3,5
"0.004","0","0","AdaPT",5000,1250,0.1,5,0,3,5
"0.005","0","0","AdaPT",5000,1250,0.1,5,0,3,5
"0.006","0","0","AdaPT",5000,1250,0.1,5,0,3,5
"0.007","0","0","AdaPT",5000,1250,0.1,5,0,3,5
"0.008","0","0","AdaPT",5000,1250,0.1,5,0,3,5
"0.009","0","0","AdaPT",5000,1250,0.1,5,0,3,5
"0.01","0.84","0.00943396226415094","AdaPT",5000,1250,0.1,5,0,3,5
"0.02","0.872","0.00909090909090909","AdaPT",5000,1250,0.1,5,0,3,5
"0.03","0.872","0.00909090909090909","AdaPT",5000,1250,0.1,5,0,3,5
"0.04","0.88","0.00900900900900901","AdaPT",5000,1250,0.1,5,0,3,5
"0.05","0.88","0.00900900900900901","AdaPT",5000,1250,0.1,5,0,3,5
"0.06","0.896","0.00884955752212389","AdaPT",5000,1250,0.1,5,0,3,5
"0.07","0.904","0.0258620689655172","AdaPT",5000,1250,0.1,5,0,3,5
"0.08","0.928","0.0252100840336134","AdaPT",5000,1250,0.1,5,0,3,5
"0.09","0.928","0.0252100840336134","AdaPT",5000,1250,0.1,5,0,3,5
"0.1","0.944","0.0483870967741935","AdaPT",5000,1250,0.1,5,0,3,5
"0.11","0.952","0.048","AdaPT",5000,1250,0.1,5,0,3,5
"0.12","0.952","0.048","AdaPT",5000,1250,0.1,5,0,3,5
"0.13","0.96","0.0551181102362205","AdaPT",5000,1250,0.1,5,0,3,5
"0.14","0.96","0.0697674418604651","AdaPT",5000,1250,0.1,5,0,3,5
"0.15","0.96","0.0697674418604651","AdaPT",5000,1250,0.1,5,0,3,5
"0.16","0.96","0.0769230769230769","AdaPT",5000,1250,0.1,5,0,3,5
"0.17","0.968","0.0902255639097744","AdaPT",5000,1250,0.1,5,0,3,5
"0.18","0.968","0.0902255639097744","AdaPT",5000,1250,0.1,5,0,3,5
"0.19","0.968","0.0902255639097744","AdaPT",5000,1250,0.1,5,0,3,5
"0.2","0.968","0.103703703703704","AdaPT",5000,1250,0.1,5,0,3,5
"0.21","0.976","0.109489051094891","AdaPT",5000,1250,0.1,5,0,3,5
"0.22","0.976","0.109489051094891","AdaPT",5000,1250,0.1,5,0,3,5
"0.23","0.976","0.109489051094891","AdaPT",5000,1250,0.1,5,0,3,5
"0.24","0.976","0.122302158273381","AdaPT",5000,1250,0.1,5,0,3,5
"0.25","0.976","0.128571428571429","AdaPT",5000,1250,0.1,5,0,3,5
"0.26","0.976","0.128571428571429","AdaPT",5000,1250,0.1,5,0,3,5
"0.27","0.976","0.134751773049645","AdaPT",5000,1250,0.1,5,0,3,5
"0.28","0.976","0.134751773049645","AdaPT",5000,1250,0.1,5,0,3,5
"0.29","0.976","0.134751773049645","AdaPT",5000,1250,0.1,5,0,3,5
"0.3","0.976","0.170068027210884","AdaPT",5000,1250,0.1,5,0,3,5
"0.31","0.976","0.175675675675676","AdaPT",5000,1250,0.1,5,0,3,5
"0.32","0.976","0.197368421052632","AdaPT",5000,1250,0.1,5,0,3,5
"0.33","0.976","0.197368421052632","AdaPT",5000,1250,0.1,5,0,3,5
"0.34","0.984","0.272189349112426","AdaPT",5000,1250,0.1,5,0,3,5
"0.35","0.984","0.272189349112426","AdaPT",5000,1250,0.1,5,0,3,5
"0.36","0.984","0.280701754385965","AdaPT",5000,1250,0.1,5,0,3,5
"0.37","0.984","0.280701754385965","AdaPT",5000,1250,0.1,5,0,3,5
"0.38","0.984","0.284883720930233","AdaPT",5000,1250,0.1,5,0,3,5
"0.39","0.984","0.297142857142857","AdaPT",5000,1250,0.1,5,0,3,5
"0.4","0.984","0.297142857142857","AdaPT",5000,1250,0.1,5,0,3,5
"0.41","0.984","0.312849162011173","AdaPT",5000,1250,0.1,5,0,3,5
"0.42","0.984","0.320441988950276","AdaPT",5000,1250,0.1,5,0,3,5
"0.43","0.984","0.349206349206349","AdaPT",5000,1250,0.1,5,0,3,5
"0.44","0.984","0.349206349206349","AdaPT",5000,1250,0.1,5,0,3,5
"0.45","0.984","0.349206349206349","AdaPT",5000,1250,0.1,5,0,3,5
"0.46","0.984","0.352631578947368","AdaPT",5000,1250,0.1,5,0,3,5
"0.47","0.984","0.359375","AdaPT",5000,1250,0.1,5,0,3,5
"0.48","0.984","0.369230769230769","AdaPT",5000,1250,0.1,5,0,3,5
"0.49","0.984","0.4","AdaPT",5000,1250,0.1,5,0,3,5
"0.5","0.984","0.408653846153846","AdaPT",5000,1250,0.1,5,0,3,5
"0.51","0.984","0.414285714285714","AdaPT",5000,1250,0.1,5,0,3,5
"0.52","0.984","0.450892857142857","AdaPT",5000,1250,0.1,5,0,3,5
"0.53","0.984","0.450892857142857","AdaPT",5000,1250,0.1,5,0,3,5
"0.54","0.992","0.456140350877193","AdaPT",5000,1250,0.1,5,0,3,5
"0.55","0.992","0.476793248945148","AdaPT",5000,1250,0.1,5,0,3,5
"0.56","0.992","0.483333333333333","AdaPT",5000,1250,0.1,5,0,3,5
"0.57","0.992","0.535580524344569","AdaPT",5000,1250,0.1,5,0,3,5
"0.58","0.992","0.539033457249071","AdaPT",5000,1250,0.1,5,0,3,5
"0.59","0.992","0.553956834532374","AdaPT",5000,1250,0.1,5,0,3,5
"0.6","0.992","0.558718861209964","AdaPT",5000,1250,0.1,5,0,3,5
"0.61","0.992","0.570934256055363","AdaPT",5000,1250,0.1,5,0,3,5
"0.62","0.992","0.572413793103448","AdaPT",5000,1250,0.1,5,0,3,5
"0.63","0.992","0.582491582491583","AdaPT",5000,1250,0.1,5,0,3,5
"0.64","0.992","0.583892617449664","AdaPT",5000,1250,0.1,5,0,3,5
"0.65","0.992","0.608832807570978","AdaPT",5000,1250,0.1,5,0,3,5
"0.66","0.992","0.610062893081761","AdaPT",5000,1250,0.1,5,0,3,5
"0.67","0.992","0.61609907120743","AdaPT",5000,1250,0.1,5,0,3,5
"0.68","0.992","0.617283950617284","AdaPT",5000,1250,0.1,5,0,3,5
"0.69","0.992","0.618461538461539","AdaPT",5000,1250,0.1,5,0,3,5
"0.7","0.992","0.620795107033639","AdaPT",5000,1250,0.1,5,0,3,5
"0.71","1","0.62797619047619","AdaPT",5000,1250,0.1,5,0,3,5
"0.72","1","0.664879356568365","AdaPT",5000,1250,0.1,5,0,3,5
"0.73","1","0.680306905370844","AdaPT",5000,1250,0.1,5,0,3,5
"0.74","1","0.683544303797468","AdaPT",5000,1250,0.1,5,0,3,5
"0.75","1","0.698795180722892","AdaPT",5000,1250,0.1,5,0,3,5
"0.76","1","0.711981566820276","AdaPT",5000,1250,0.1,5,0,3,5
"0.77","1","0.71395881006865","AdaPT",5000,1250,0.1,5,0,3,5
"0.78","1","0.719101123595506","AdaPT",5000,1250,0.1,5,0,3,5
"0.79","1","0.719730941704036","AdaPT",5000,1250,0.1,5,0,3,5
"0.8","1","0.745934959349594","AdaPT",5000,1250,0.1,5,0,3,5
"0.81","1","0.766355140186916","AdaPT",5000,1250,0.1,5,0,3,5
"0.82","1","0.768946395563771","AdaPT",5000,1250,0.1,5,0,3,5
"0.83","1","0.775583482944345","AdaPT",5000,1250,0.1,5,0,3,5
"0.84","1","0.777580071174377","AdaPT",5000,1250,0.1,5,0,3,5
"0.85","1","0.792358803986711","AdaPT",5000,1250,0.1,5,0,3,5
"0.86","1","0.796084828711256","AdaPT",5000,1250,0.1,5,0,3,5
"0.87","1","0.796084828711256","AdaPT",5000,1250,0.1,5,0,3,5
"0.88","1","0.796084828711256","AdaPT",5000,1250,0.1,5,0,3,5
"0.89","1","0.796084828711256","AdaPT",5000,1250,0.1,5,0,3,5
"0.9","1","0.796084828711256","AdaPT",5000,1250,0.1,5,0,3,5
"0.91","1","0.796084828711256","AdaPT",5000,1250,0.1,5,0,3,5
"0.92","1","0.796084828711256","AdaPT",5000,1250,0.1,5,0,3,5
"0.93","1","0.796084828711256","AdaPT",5000,1250,0.1,5,0,3,5
"0.94","1","0.796084828711256","AdaPT",5000,1250,0.1,5,0,3,5
"0.95","1","0.796084828711256","AdaPT",5000,1250,0.1,5,0,3,5
"0.96","1","0.796084828711256","AdaPT",5000,1250,0.1,5,0,3,5
"0.97","1","0.796084828711256","AdaPT",5000,1250,0.1,5,0,3,5
"0.98","1","0.796084828711256","AdaPT",5000,1250,0.1,5,0,3,5
"0.99","1","0.796084828711256","AdaPT",5000,1250,0.1,5,0,3,5
"1","1","0.796084828711256","AdaPT",5000,1250,0.1,5,0,3,5
"0.001","0","0","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.002","0","0","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.003","0","0","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.004","0","0","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.005","0","0","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.006","0","0","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.007","0","0","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.008","0","0","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.009","0","0","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.01","0","0","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.02","0.408","0","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.03","0.736","0.0315789473684211","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.04","0.808","0.0471698113207547","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.05","0.816","0.0555555555555556","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.06","0.872","0.0840336134453782","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.07","0.888","0.0901639344262295","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.08","0.904","0.103174603174603","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.09","0.928","0.10077519379845","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.1","0.952","0.125","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.11","0.96","0.130434782608696","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.12","0.968","0.129496402877698","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.13","0.968","0.135714285714286","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.14","0.968","0.135714285714286","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.15","0.968","0.141843971631206","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.16","0.968","0.141843971631206","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.17","0.976","0.146853146853147","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.18","0.976","0.146853146853147","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.19","0.976","0.146853146853147","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.2","0.976","0.164383561643836","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.21","0.984","0.196078431372549","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.22","0.984","0.206451612903226","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.23","0.984","0.206451612903226","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.24","0.984","0.211538461538462","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.25","0.984","0.21656050955414","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.26","0.984","0.221518987341772","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.27","0.984","0.221518987341772","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.28","0.984","0.226415094339623","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.29","0.984","0.240740740740741","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.3","0.984","0.245398773006135","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.31","0.984","0.245398773006135","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.32","0.984","0.245398773006135","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.33","0.984","0.301136363636364","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.34","0.984","0.327868852459016","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.35","0.984","0.342245989304813","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.36","0.984","0.345744680851064","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.37","0.984","0.345744680851064","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.38","0.984","0.356020942408377","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.39","0.984","0.372448979591837","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.4","0.984","0.375634517766497","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.41","0.984","0.375634517766497","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.42","0.984","0.422535211267606","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.43","0.984","0.430555555555556","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.44","0.984","0.438356164383562","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.45","0.984","0.445945945945946","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.46","0.984","0.445945945945946","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.47","0.984","0.445945945945946","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.48","0.984","0.453333333333333","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.49","0.984","0.460526315789474","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.5","0.984","0.460526315789474","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.51","0.984","0.460526315789474","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.52","0.984","0.476595744680851","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.53","0.984","0.476595744680851","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.54","0.984","0.493827160493827","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.55","0.984","0.5","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.56","0.984","0.506024096385542","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.57","0.984","0.513833992094862","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.58","0.984","0.515748031496063","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.59","0.984","0.51953125","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.6","0.984","0.521400778210117","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.61","0.984","0.528735632183908","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.62","0.984","0.535849056603774","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.63","0.984","0.537593984962406","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.64","0.984","0.552727272727273","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.65","0.984","0.581632653061224","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.66","0.984","0.615625","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.67","0.984","0.615625","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.68","0.984","0.638235294117647","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.69","0.984","0.638235294117647","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.7","0.984","0.64756446991404","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.71","0.984","0.64756446991404","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.72","0.984","0.648571428571429","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.73","0.984","0.663934426229508","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.74","0.984","0.664850136239782","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.75","0.984","0.664850136239782","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.76","0.984","0.697788697788698","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.77","0.984","0.702179176755448","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.78","0.984","0.702898550724638","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.79","0.984","0.707142857142857","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.8","0.984","0.719178082191781","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.81","0.984","0.751012145748988","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.82","0.984","0.754491017964072","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.83","0.984","0.754980079681275","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.84","0.984","0.770949720670391","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.85","0.984","0.800324675324675","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.86","0.984","0.800324675324675","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.87","0.984","0.800324675324675","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.88","0.984","0.800324675324675","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.89","0.984","0.800324675324675","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.9","0.984","0.800324675324675","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.91","0.984","0.800324675324675","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.92","0.984","0.800324675324675","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.93","0.984","0.800324675324675","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.94","0.984","0.800324675324675","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.95","0.984","0.800324675324675","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.96","0.984","0.800324675324675","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
"0.97","0.984","0.800324675324675","AdaPT (alt 1)",5000,1250,0.1,5,0,3,5
